DVD	age	rcu	pi	flu	allcause	pop	AH1P	AH3	B	RSV
201404	1	3	0	0	16	18527300	0.00402676383368808	0.000233128432476678	0.000299917648645868	0.00415376137614855
201404	2	5	0	0	34	48370531	0.00402676383368808	0.000233128432476678	0.000299917648645868	0.00415376137614855
201404	3	10	0	0	59	118928786	0.00402676383368808	0.000233128432476678	0.000299917648645868	0.00415376137614855
201404	4	20	4	0	136	54200110	0.00402676383368808	0.000233128432476678	0.000299917648645868	0.00415376137614855
201404	5	24	3	0	89	38287092	0.00402676383368808	0.000233128432476678	0.000299917648645868	0.00415376137614855
201405	1	12	2	0	89	18527469	0.00303824410759272	0.000166090677881736	0.000314967107264346	0.00397055567973451
201405	2	1	0	0	18	48375703	0.00303824410759272	0.000166090677881736	0.000314967107264346	0.00397055567973451
201405	3	3	1	0	15	118949957	0.00303824410759272	0.000166090677881736	0.000314967107264346	0.00397055567973451
201405	4	19	2	0	63	54205918	0.00303824410759272	0.000166090677881736	0.000314967107264346	0.00397055567973451
201405	5	2	0	0	12	38320110	0.00303824410759272	0.000166090677881736	0.000314967107264346	0.00397055567973451
201406	1	1	0	0	10	18527669	0.00216757292716936	0.000200637683923113	0.000363305036928958	0.0037142634285927
201406	2	2	1	0	6	48380895	0.00216757292716936	0.000200637683923113	0.000363305036928958	0.0037142634285927
201406	3	2	0	0	16	118971311	0.00216757292716936	0.000200637683923113	0.000363305036928958	0.0037142634285927
201406	4	13	2	0	44	54211708	0.00216757292716936	0.000200637683923113	0.000363305036928958	0.0037142634285927
201406	5	6	0	0	31	38353151	0.00216757292716936	0.000200637683923113	0.000363305036928958	0.0037142634285927
201407	1	8	1	1	27	18527900	0.00176345575002679	0.00016746776573481	0.000306616463788916	0.00333981149143001
201407	2	3	0	0	6	48386108	0.00176345575002679	0.00016746776573481	0.000306616463788916	0.00333981149143001
201407	3	1	0	0	4	118992843	0.00176345575002679	0.00016746776573481	0.000306616463788916	0.00333981149143001
201407	4	9	2	1	25	54217483	0.00176345575002679	0.00016746776573481	0.000306616463788916	0.00333981149143001
201407	5	2	0	0	7	38386214	0.00176345575002679	0.00016746776573481	0.000306616463788916	0.00333981149143001
201408	1	46	3	0	196	18528161	0.00114863805542867	0.000119181993721171	0.000330211685805188	0.00326632093373033
201408	2	120	13	0	314	48391341	0.00114863805542867	0.000119181993721171	0.000330211685805188	0.00326632093373033
201408	3	136	11	0	405	119014553	0.00114863805542867	0.000119181993721171	0.000330211685805188	0.00326632093373033
201408	4	421	47	3	1031	54223244	0.00114863805542867	0.000119181993721171	0.000330211685805188	0.00326632093373033
201408	5	239	22	1	706	38419296	0.00114863805542867	0.000119181993721171	0.000330211685805188	0.00326632093373033
201409	1	230	34	2	607	18528450	0.000759453827693518	0.000121768968153391	0.000356189791497176	0.00286562648140963
201409	2	74	7	0	202	48396596	0.000759453827693518	0.000121768968153391	0.000356189791497176	0.00286562648140963
201409	3	43	4	0	157	119036438	0.000759453827693518	0.000121768968153391	0.000356189791497176	0.00286562648140963
201409	4	230	19	1	549	54228992	0.000759453827693518	0.000121768968153391	0.000356189791497176	0.00286562648140963
201409	5	50	6	0	146	38452398	0.000759453827693518	0.000121768968153391	0.000356189791497176	0.00286562648140963
201410	1	214	24	0	364	18528769	0.000610240278214578	0.000165909075639588	0.000405267858816257	0.00278874997562411
201410	2	477	44	1	746	48401873	0.000610240278214578	0.000165909075639588	0.000405267858816257	0.00278874997562411
201410	3	546	55	0	950	119058494	0.000610240278214578	0.000165909075639588	0.000405267858816257	0.00278874997562411
201410	4	1433	147	6	2248	54234729	0.000610240278214578	0.000165909075639588	0.000405267858816257	0.00278874997562411
201410	5	942	90	3	1616	38485518	0.000610240278214578	0.000165909075639588	0.000405267858816257	0.00278874997562411
201411	1	796	83	1	1259	18529114	0.000448984674975515	0.000181197386686547	0.000461812808546244	0.00231048059302889
201411	2	268	25	0	423	48407173	0.000448984674975515	0.000181197386686547	0.000461812808546244	0.00231048059302889
201411	3	151	13	0	251	119080720	0.000448984674975515	0.000181197386686547	0.000461812808546244	0.00231048059302889
201411	4	832	74	7	1260	54240457	0.000448984674975515	0.000181197386686547	0.000461812808546244	0.00231048059302889
201411	5	193	28	1	348	38518653	0.000448984674975515	0.000181197386686547	0.000461812808546244	0.00231048059302889
201412	1	1483	190	3	2081	18529487	0.000396412848338472	0.000332395866619216	0.000706889655861216	0.00216277966877525
201412	2	2718	304	1	3498	48412496	0.000396412848338472	0.000332395866619216	0.000706889655861216	0.00216277966877525
201412	3	2938	347	3	4324	119103113	0.000396412848338472	0.000332395866619216	0.000706889655861216	0.00216277966877525
201412	4	6466	734	8	9199	54246177	0.000396412848338472	0.000332395866619216	0.000706889655861216	0.00216277966877525
201412	5	4973	582	3	7024	38551803	0.000396412848338472	0.000332395866619216	0.000706889655861216	0.00216277966877525
201413	1	3310	379	1	4448	18529885	0.000322004228340687	0.000408057082466215	0.000878881501086771	0.0017480199919613
201413	2	1358	161	1	1895	48417844	0.000322004228340687	0.000408057082466215	0.000878881501086771	0.0017480199919613
201413	3	845	101	2	1203	119125670	0.000322004228340687	0.000408057082466215	0.000878881501086771	0.0017480199919613
201413	4	4266	508	10	5444	54251891	0.000322004228340687	0.000408057082466215	0.000878881501086771	0.0017480199919613
201413	5	1166	82	1	1640	38584967	0.000322004228340687	0.000408057082466215	0.000878881501086771	0.0017480199919613
201414	1	3	0	0	22	18530308	0.000251859881526291	0.000470868474157848	0.00102386517055253	0.00139409376463545
201414	2	9	1	0	33	48423216	0.000251859881526291	0.000470868474157848	0.00102386517055253	0.00139409376463545
201414	3	7	2	1	48	119148389	0.000251859881526291	0.000470868474157848	0.00102386517055253	0.00139409376463545
201414	4	26	2	1	126	54257600	0.000251859881526291	0.000470868474157848	0.00102386517055253	0.00139409376463545
201414	5	13	2	0	92	38618143	0.000251859881526291	0.000470868474157848	0.00102386517055253	0.00139409376463545
201415	1	15	4	0	87	18530757	0.000182320223608066	0.000612075036398507	0.000971583793837036	0.00117513012997315
201415	2	3	0	0	29	48428613	0.000182320223608066	0.000612075036398507	0.000971583793837036	0.00117513012997315
201415	3	9	3	0	25	119171268	0.000182320223608066	0.000612075036398507	0.000971583793837036	0.00117513012997315
201415	4	24	4	0	68	54263306	0.000182320223608066	0.000612075036398507	0.000971583793837036	0.00117513012997315
201415	5	5	1	0	21	38651330	0.000182320223608066	0.000612075036398507	0.000971583793837036	0.00117513012997315
201416	1	3	1	1	5	18531228	6.87879120957099e-05	0.000550303296765679	0.000775927648439608	0.000877370293827565
201416	2	6	2	0	13	48434036	6.87879120957099e-05	0.000550303296765679	0.000775927648439608	0.000877370293827565
201416	3	4	0	0	12	119194304	6.87879120957099e-05	0.000550303296765679	0.000775927648439608	0.000877370293827565
201416	4	10	2	1	46	54269010	6.87879120957099e-05	0.000550303296765679	0.000775927648439608	0.000877370293827565
201416	5	12	2	0	37	38684526	6.87879120957099e-05	0.000550303296765679	0.000775927648439608	0.000877370293827565
201417	1	9	1	0	37	18531723	7.79650811830179e-05	0.00044505067175306	0.000627085213979481	0.000655158271209768
201417	2	1	0	0	11	48439486	7.79650811830179e-05	0.00044505067175306	0.000627085213979481	0.000655158271209768
201417	3	1	0	0	5	119217494	7.79650811830179e-05	0.00044505067175306	0.000627085213979481	0.000655158271209768
201417	4	18	4	3	37	54274714	7.79650811830179e-05	0.00044505067175306	0.000627085213979481	0.000655158271209768
201417	5	3	0	0	11	38717731	7.79650811830179e-05	0.00044505067175306	0.000627085213979481	0.000655158271209768
201418	1	55	6	0	179	18532240	3.27187923939592e-05	0.000407167194235937	0.000662386456611297	0.000409127910113266
201418	2	131	17	2	320	48444963	3.27187923939592e-05	0.000407167194235937	0.000662386456611297	0.000409127910113266
201418	3	141	12	0	403	119240837	3.27187923939592e-05	0.000407167194235937	0.000662386456611297	0.000409127910113266
201418	4	449	38	3	1079	54280420	3.27187923939592e-05	0.000407167194235937	0.000662386456611297	0.000409127910113266
201418	5	253	33	1	706	38750942	3.27187923939592e-05	0.000407167194235937	0.000662386456611297	0.000409127910113266
201419	1	237	30	0	624	18532778	3.192884698032e-05	0.000392268691472503	0.000525196952370162	0.000317304239566007
201419	2	80	9	1	199	48450467	3.192884698032e-05	0.000392268691472503	0.000525196952370162	0.000317304239566007
201419	3	50	4	0	147	119264328	3.192884698032e-05	0.000392268691472503	0.000525196952370162	0.000317304239566007
201419	4	265	39	10	578	54286129	3.192884698032e-05	0.000392268691472503	0.000525196952370162	0.000317304239566007
201419	5	60	8	2	162	38784158	3.192884698032e-05	0.000392268691472503	0.000525196952370162	0.000317304239566007
201420	1	229	24	1	399	18533337	2.15380510864649e-05	0.000337429467021284	0.000447284923356481	0.000238583531886679
201420	2	455	36	3	695	48456000	2.15380510864649e-05	0.000337429467021284	0.000447284923356481	0.000238583531886679
201420	3	536	46	0	942	119287967	2.15380510864649e-05	0.000337429467021284	0.000447284923356481	0.000238583531886679
201420	4	1466	146	3	2325	54291843	2.15380510864649e-05	0.000337429467021284	0.000447284923356481	0.000238583531886679
201420	5	938	91	4	1587	38817378	2.15380510864649e-05	0.000337429467021284	0.000447284923356481	0.000238583531886679
201421	1	785	76	4	1276	18533915	0	0.000249605491491056	0.000371288168592946	0.000227938803563742
201421	2	242	18	3	406	48461563	0	0.000249605491491056	0.000371288168592946	0.000227938803563742
201421	3	171	19	1	289	119311750	0	0.000249605491491056	0.000371288168592946	0.000227938803563742
201421	4	865	108	11	1294	54297563	0	0.000249605491491056	0.000371288168592946	0.000227938803563742
201421	5	213	14	1	375	38850601	0	0.000249605491491056	0.000371288168592946	0.000227938803563742
201422	1	1433	195	2	2030	18534513	2.62728578284423e-06	0.0002732377214158	0.00030285180138112	0.000190897844562573
201422	2	2646	268	2	3385	48467154	2.62728578284423e-06	0.0002732377214158	0.00030285180138112	0.000190897844562573
201422	3	2911	295	2	4229	119335675	2.62728578284423e-06	0.0002732377214158	0.00030285180138112	0.000190897844562573
201422	4	6546	710	5	9239	54303290	2.62728578284423e-06	0.0002732377214158	0.00030285180138112	0.000190897844562573
201422	5	4827	528	2	6931	38883826	2.62728578284423e-06	0.0002732377214158	0.00030285180138112	0.000190897844562573
201423	1	3536	407	6	4687	18535129	5.97466059314391e-06	0.000175256710732221	0.000253723919855512	9.37465754742375e-05
201423	2	1328	166	0	1884	48472776	5.97466059314391e-06	0.000175256710732221	0.000253723919855512	9.37465754742375e-05
201423	3	877	104	1	1247	119359739	5.97466059314391e-06	0.000175256710732221	0.000253723919855512	9.37465754742375e-05
201423	4	4406	506	14	5659	54309027	5.97466059314391e-06	0.000175256710732221	0.000253723919855512	9.37465754742375e-05
201423	5	1065	109	3	1539	38917050	5.97466059314391e-06	0.000175256710732221	0.000253723919855512	9.37465754742375e-05
201424	1	4	0	0	18	18535762	5.08474843089071e-06	0.000157627201357612	0.000232445642555004	0.000119306946423134
201424	2	6	0	0	31	48478429	5.08474843089071e-06	0.000157627201357612	0.000232445642555004	0.000119306946423134
201424	3	9	0	0	50	119383940	5.08474843089071e-06	0.000157627201357612	0.000232445642555004	0.000119306946423134
201424	4	25	1	0	132	54314775	5.08474843089071e-06	0.000157627201357612	0.000232445642555004	0.000119306946423134
201424	5	15	3	0	105	38950273	5.08474843089071e-06	0.000157627201357612	0.000232445642555004	0.000119306946423134
201425	1	14	3	0	83	18536412	4.55422915925449e-06	0.000145735333096144	0.000178468855178285	5.24971492951666e-05
201425	2	2	1	1	19	48484114	4.55422915925449e-06	0.000145735333096144	0.000178468855178285	5.24971492951666e-05
201425	3	1	0	0	14	119408276	4.55422915925449e-06	0.000145735333096144	0.000178468855178285	5.24971492951666e-05
201425	4	21	4	2	74	54320536	4.55422915925449e-06	0.000145735333096144	0.000178468855178285	5.24971492951666e-05
201425	5	3	1	0	17	38983493	4.55422915925449e-06	0.000145735333096144	0.000178468855178285	5.24971492951666e-05
201426	1	3	1	0	7	18537079	2.58991414908034e-06	0.000106186480112294	0.000146168279788722	6.45210300356081e-05
201426	2	7	1	0	12	48489831	2.58991414908034e-06	0.000106186480112294	0.000146168279788722	6.45210300356081e-05
201426	3	6	0	0	14	119432743	2.58991414908034e-06	0.000106186480112294	0.000146168279788722	6.45210300356081e-05
201426	4	13	4	1	54	54326310	2.58991414908034e-06	0.000106186480112294	0.000146168279788722	6.45210300356081e-05
201426	5	6	0	0	38	39016709	2.58991414908034e-06	0.000106186480112294	0.000146168279788722	6.45210300356081e-05
201427	1	5	0	0	31	18537760	3.99658236119228e-06	9.19213943074224e-05	0.000177625882719657	3.68214415791145e-05
201427	2	5	2	0	15	48495580	3.99658236119228e-06	9.19213943074224e-05	0.000177625882719657	3.68214415791145e-05
201427	3	3	1	1	9	119457340	3.99658236119228e-06	9.19213943074224e-05	0.000177625882719657	3.68214415791145e-05
201427	4	17	3	0	43	54332100	3.99658236119228e-06	9.19213943074224e-05	0.000177625882719657	3.68214415791145e-05
201427	5	4	0	0	10	39049920	3.99658236119228e-06	9.19213943074224e-05	0.000177625882719657	3.68214415791145e-05
201428	1	45	2	0	158	18538456	2.32656034537316e-06	0.000114001456923285	0.000106634015829603	4.42088631080945e-05
201428	2	162	21	2	327	48501363	2.32656034537316e-06	0.000114001456923285	0.000106634015829603	4.42088631080945e-05
201428	3	139	13	1	447	119482065	2.32656034537316e-06	0.000114001456923285	0.000106634015829603	4.42088631080945e-05
201428	4	416	42	8	1064	54337907	2.32656034537316e-06	0.000114001456923285	0.000106634015829603	4.42088631080945e-05
201428	5	268	30	5	713	39083124	2.32656034537316e-06	0.000114001456923285	0.000106634015829603	4.42088631080945e-05
201429	1	232	24	4	624	18539169	0	6.33671848489223e-05	9.35420347769805e-05	3.38218365194683e-05
201429	2	64	8	0	190	48507179	0	6.33671848489223e-05	9.35420347769805e-05	3.38218365194683e-05
201429	3	53	8	2	153	119506923	0	6.33671848489223e-05	9.35420347769805e-05	3.38218365194683e-05
201429	4	253	42	10	621	54343728	0	6.33671848489223e-05	9.35420347769805e-05	3.38218365194683e-05
201429	5	62	11	1	168	39116322	0	6.33671848489223e-05	9.35420347769805e-05	3.38218365194683e-05
201430	1	203	13	0	371	18539901	3.98436496796931e-06	7.37107519074323e-05	8.3450310718024e-05	2.62203364972322e-05
201430	2	471	52	3	715	48513029	3.98436496796931e-06	7.37107519074323e-05	8.3450310718024e-05	2.62203364972322e-05
201430	3	552	46	3	966	119531919	3.98436496796931e-06	7.37107519074323e-05	8.3450310718024e-05	2.62203364972322e-05
201430	4	1488	147	4	2325	54349563	3.98436496796931e-06	7.37107519074323e-05	8.3450310718024e-05	2.62203364972322e-05
201430	5	1012	102	5	1655	39149516	3.98436496796931e-06	7.37107519074323e-05	8.3450310718024e-05	2.62203364972322e-05
201431	1	791	73	2	1224	18540653	1.69049932226781e-06	8.62154654356582e-05	6.278997482709e-06	3.73872726824317e-05
201431	2	237	19	0	384	48518913	1.69049932226781e-06	8.62154654356582e-05	6.278997482709e-06	3.73872726824317e-05
201431	3	179	16	1	284	119557060	1.69049932226781e-06	8.62154654356582e-05	6.278997482709e-06	3.73872726824317e-05
201431	4	858	122	15	1283	54355410	1.69049932226781e-06	8.62154654356582e-05	6.278997482709e-06	3.73872726824317e-05
201431	5	184	21	4	312	39182705	1.69049932226781e-06	8.62154654356582e-05	6.278997482709e-06	3.73872726824317e-05
201432	1	1497	180	6	2065	18541428	5.15708127922605e-06	4.22880664896537e-05	3.55838608266598e-05	2.41622193996048e-05
201432	2	2696	305	3	3386	48524831	5.15708127922605e-06	4.22880664896537e-05	3.55838608266598e-05	2.41622193996048e-05
201432	3	2935	299	3	4322	119582350	5.15708127922605e-06	4.22880664896537e-05	3.55838608266598e-05	2.41622193996048e-05
201432	4	6436	695	18	9183	54361265	5.15708127922605e-06	4.22880664896537e-05	3.55838608266598e-05	2.41622193996048e-05
201432	5	5139	557	5	7368	39215891	5.15708127922605e-06	4.22880664896537e-05	3.55838608266598e-05	2.41622193996048e-05
201433	1	3463	397	6	4648	18542228	0	7.78626216294671e-05	6.05598168229188e-05	2.20394523028225e-05
201433	2	1502	179	6	2084	48530784	0	7.78626216294671e-05	6.05598168229188e-05	2.20394523028225e-05
201433	3	830	89	3	1248	119607797	0	7.78626216294671e-05	6.05598168229188e-05	2.20394523028225e-05
201433	4	4350	571	25	5614	54367128	0	7.78626216294671e-05	6.05598168229188e-05	2.20394523028225e-05
201433	5	1097	96	0	1601	39249074	0	7.78626216294671e-05	6.05598168229188e-05	2.20394523028225e-05
201434	1	2	0	0	13	18543055	2.66314593556157e-06	5.85892105823546e-05	6.68207525649995e-05	3.64149764778701e-05
201434	2	12	2	1	39	48536770	2.66314593556157e-06	5.85892105823546e-05	6.68207525649995e-05	3.64149764778701e-05
201434	3	9	2	0	58	119633405	2.66314593556157e-06	5.85892105823546e-05	6.68207525649995e-05	3.64149764778701e-05
201434	4	23	4	0	134	54372996	2.66314593556157e-06	5.85892105823546e-05	6.68207525649995e-05	3.64149764778701e-05
201434	5	16	3	2	81	39282256	2.66314593556157e-06	5.85892105823546e-05	6.68207525649995e-05	3.64149764778701e-05
201435	1	19	6	0	79	18543911	6.37405248209495e-06	6.37405248209495e-05	6.26023011634325e-05	5.56527567404471e-05
