studywk,agecat,region,rcu,pi,flu,allcause
2260,2,7,0,0,0,6
2260,2,8,1,0,0,5
2260,2,9,12,4,0,33
2260,2,10,0,0,0,11
2260,3,1,52,4,0,150
2260,3,2,112,9,0,264
2260,3,3,112,9,0,396
2260,3,4,395,24,0,952
2260,3,5,236,29,0,646
2260,3,6,222,25,0,575
2260,3,7,64,5,2,192
2260,3,8,41,5,0,133
2260,3,9,229,37,2,559
2260,3,10,55,5,0,152
2260,4,1,198,18,2,353
2260,4,2,448,46,1,674
2260,4,3,489,46,2,881
2260,4,4,1249,116,0,2091
2260,4,5,888,99,1,1495
2260,4,6,730,62,0,1154
2260,4,7,215,21,1,382
2260,4,8,147,13,0,269
2260,4,9,800,87,1,1186
2260,4,10,199,19,1,344
2260,5,1,1447,232,13,2034
2260,5,2,2545,286,4,3213
2260,5,3,2744,314,1,3963
2260,5,4,5694,618,4,8230
2260,5,5,4887,602,11,6862
2260,5,6,3058,324,2,4159
2260,5,7,1358,165,5,1893
2260,5,8,807,89,3,1205
2260,5,9,3846,417,2,4966
2260,5,10,1104,123,3,1594
2261,1,1,4,0,0,29
2261,1,2,11,1,0,46
2261,1,3,6,0,0,43
2261,1,4,20,3,0,146
2261,1,5,12,3,0,70
2261,1,6,16,2,0,82
2261,1,7,4,0,0,28
2261,1,8,2,2,0,19
2261,1,9,13,3,1,83
2261,1,10,3,0,0,18
2261,2,1,1,0,0,4
2261,2,2,2,0,0,12
2261,2,3,4,0,0,14
2261,2,4,6,0,0,29
2261,2,5,9,2,0,24
2261,2,6,10,0,0,40
2261,2,7,1,0,0,10
2261,2,8,2,1,0,11
2261,2,9,9,4,1,32
2261,2,10,1,0,0,8
2261,3,1,44,10,2,153
2261,3,2,123,9,0,296
2261,3,3,134,21,0,391
2261,3,4,356,41,0,916
2261,3,5,238,23,2,696
2261,3,6,215,19,0,559
2261,3,7,76,10,2,176
2261,3,8,51,5,0,152
2261,3,9,210,19,0,560
2261,3,10,41,7,0,133
2261,4,1,206,16,2,381
2261,4,2,396,36,0,600
2261,4,3,489,38,1,877
2261,4,4,1278,95,0,2142
2261,4,5,861,89,2,1526
2261,4,6,767,78,0,1165
2261,4,7,243,21,1,409
2261,4,8,138,14,1,248
2261,4,9,729,67,0,1171
2261,4,10,180,11,0,370
2261,5,1,1391,197,10,1986
2261,5,2,2570,265,2,3299
2261,5,3,2829,290,1,4072
2261,5,4,5572,662,3,8107
2261,5,5,4770,533,12,6751
2261,5,6,3110,352,1,4251
2261,5,7,1328,140,0,1894
2261,5,8,769,90,1,1105
2261,5,9,3767,421,4,4919
2261,5,10,1066,106,1,1544
2262,1,1,2,0,0,21
2262,1,2,9,0,0,32
2262,1,3,8,1,0,66
2262,1,4,25,6,0,117
2262,1,5,15,0,0,82
2262,1,6,16,3,0,86
2262,1,7,3,1,0,26
2262,1,8,2,0,0,24
2262,1,9,8,2,0,49
2262,1,10,0,0,0,14
2262,2,1,1,0,0,2
2262,2,2,6,0,0,16
2262,2,3,2,1,0,12
2262,2,4,16,1,0,51
2262,2,5,5,0,0,28
2262,2,6,5,1,0,27
2262,2,7,2,0,0,10
2262,2,8,4,0,0,8
2262,2,9,10,1,0,28
2262,2,10,5,0,0,18
2262,3,1,49,7,0,170
2262,3,2,104,8,0,291
2262,3,3,168,13,0,455
2262,3,4,375,35,0,983
2262,3,5,219,30,1,701
2262,3,6,214,22,0,598
2262,3,7,62,7,0,171
2262,3,8,45,4,0,148
2262,3,9,244,23,0,565
2262,3,10,59,4,0,164
2262,4,1,187,15,1,356
2262,4,2,405,34,1,630
2262,4,3,466,38,1,886
2262,4,4,1318,105,0,2195
2262,4,5,871,81,0,1496
2262,4,6,773,85,1,1243
2262,4,7,244,24,0,428
2262,4,8,145,14,0,271
2262,4,9,756,69,1,1146
2262,4,10,207,20,0,351
2262,5,1,1436,187,3,2025
2262,5,2,2492,271,3,3192
2262,5,3,2748,306,0,3943
2262,5,4,5787,597,1,8382
2262,5,5,4713,510,9,6772
2262,5,6,3101,346,3,4218
2262,5,7,1329,134,1,1875
2262,5,8,778,84,0,1117
2262,5,9,3586,375,1,4699
2262,5,10,1105,118,1,1586
2263,1,1,1,0,0,20
2263,1,2,8,0,0,42
2263,1,3,8,1,0,50
2263,1,4,24,8,0,144
2263,1,5,14,2,0,86
2263,1,6,13,3,0,79
2263,1,7,3,1,0,31
2263,1,8,0,0,0,16
2263,1,9,13,3,0,58
2263,1,10,3,0,0,21
2263,2,1,3,0,0,6
2263,2,2,2,1,0,7
2263,2,3,7,0,0,20
2263,2,4,10,2,0,59
2263,2,5,11,3,1,31
2263,2,6,4,1,0,24
2263,2,7,1,0,0,5
2263,2,8,1,0,0,6
2263,2,9,7,2,1,26
2263,2,10,1,0,0,7
2263,3,1,56,4,0,164
2263,3,2,111,10,0,288
2263,3,3,125,9,0,450
2263,3,4,363,36,0,1002
2263,3,5,219,20,0,657
2263,3,6,219,23,0,607
2263,3,7,65,3,0,190
2263,3,8,53,5,0,145
2263,3,9,230,27,1,550
2263,3,10,54,2,0,160
2263,4,1,190,24,0,347
2263,4,2,401,31,1,636
2263,4,3,508,37,1,917
2263,4,4,1317,117,1,2191
2263,4,5,905,96,0,1535
2263,4,6,772,62,0,1221
2263,4,7,238,17,0,403
2263,4,8,169,12,0,298
2263,4,9,702,68,0,1115
2263,4,10,205,17,0,374
2263,5,1,1372,159,1,1925
2263,5,2,2470,274,4,3196
2263,5,3,2578,288,1,3802
2263,5,4,5672,578,2,8200
2263,5,5,4503,489,3,6417
2263,5,6,2955,328,0,4000
2263,5,7,1274,140,2,1804
2263,5,8,770,84,2,1123
2263,5,9,3620,392,0,4709
2263,5,10,1137,122,2,1648
2264,1,1,2,1,0,11
2264,1,2,5,1,0,31
2264,1,3,6,0,0,44
2264,1,4,29,2,0,144
2264,1,5,16,0,0,123
2264,1,6,13,1,0,98
2264,1,7,5,1,0,25
2264,1,8,1,1,0,15
2264,1,9,8,1,0,55
2264,1,10,3,0,0,19
2264,2,1,0,0,0,5
2264,2,2,1,0,0,12
2264,2,3,3,0,0,20
2264,2,4,11,1,0,47
2264,2,5,8,1,0,23
2264,2,6,11,2,0,32
2264,2,7,2,0,0,13
2264,2,8,2,0,0,12
2264,2,9,3,0,0,21
2264,2,10,3,0,0,8
2264,3,1,48,7,0,148
2264,3,2,133,11,1,299
2264,3,3,126,13,0,390
2264,3,4,362,30,0,958
2264,3,5,227,23,2,645
2264,3,6,230,21,0,591
2264,3,7,76,3,0,180
2264,3,8,57,7,0,162
2264,3,9,218,26,0,529
2264,3,10,41,3,1,147
2264,4,1,182,15,0,325
2264,4,2,413,42,0,625
2264,4,3,465,42,0,842
2264,4,4,1185,96,0,2062
2264,4,5,821,79,0,1485
2264,4,6,724,56,0,1185
2264,4,7,226,18,0,406
2264,4,8,156,11,0,262
2264,4,9,688,63,1,1090
2264,4,10,175,15,0,327
2264,5,1,1348,150,1,1869
2264,5,2,2330,253,2,3032
2264,5,3,2533,239,0,3701
2264,5,4,5521,549,1,8014
2264,5,5,4410,445,2,6371
2264,5,6,2882,329,0,3986
2264,5,7,1243,134,0,1788
2264,5,8,816,75,0,1156
2264,5,9,3568,381,2,4678
2264,5,10,988,114,1,1485
2265,1,1,1,0,0,7
2265,1,2,8,1,0,36
2265,1,3,4,1,1,52
2265,1,4,10,1,0,112
2265,1,5,6,0,0,86
2265,1,6,9,1,0,83
2265,1,7,2,0,0,21
2265,1,8,2,0,0,18
2265,1,9,18,0,0,82
2265,1,10,2,0,0,12
2265,2,1,1,0,0,4
2265,2,2,3,0,0,8
2265,2,3,5,2,0,15
2265,2,4,7,1,0,41
2265,2,5,8,4,0,38
2265,2,6,4,0,0,36
2265,2,7,2,1,1,12
2265,2,8,6,0,0,15
2265,2,9,11,2,0,31
2265,2,10,2,0,0,16
2265,3,1,44,3,0,162
2265,3,2,135,18,0,311
2265,3,3,124,11,0,400
2265,3,4,356,21,0,955
2265,3,5,197,23,0,641
2265,3,6,209,23,0,548
2265,3,7,58,7,0,182
2265,3,8,52,1,0,138
2265,3,9,222,27,1,545
2265,3,10,60,4,0,155
2265,4,1,200,17,0,358
2265,4,2,437,37,0,675
2265,4,3,469,46,0,919
2265,4,4,1248,86,0,2070
2265,4,5,812,68,0,1446
2265,4,6,737,68,1,1156
2265,4,7,270,17,1,435
2265,4,8,153,12,0,274
2265,4,9,720,52,0,1123
2265,4,10,172,10,0,324
2265,5,1,1298,160,1,1893
2265,5,2,2344,243,0,3095
2265,5,3,2604,301,0,3833
2265,5,4,5393,576,3,7836
2265,5,5,4391,477,3,6323
2265,5,6,2987,332,0,4124
2265,5,7,1309,148,1,1835
2265,5,8,780,95,1,1108
2265,5,9,3697,406,3,4852
2265,5,10,1026,93,1,1505
2266,1,1,3,0,0,17
2266,1,2,6,2,0,37
2266,1,3,11,2,1,49
2266,1,4,25,4,0,121
2266,1,5,21,0,0,98
2266,1,6,17,1,0,89
2266,1,7,2,0,0,25
2266,1,8,7,0,0,32
2266,1,9,16,2,0,62
2266,1,10,2,0,0,18
2266,2,1,0,0,0,8
2266,2,2,4,0,0,10
2266,2,3,4,0,0,16
2266,2,4,8,1,0,46
2266,2,5,6,0,0,24
2266,2,6,5,0,0,25
2266,2,7,3,0,0,13
2266,2,8,2,1,0,11
2266,2,9,11,1,0,29
2266,2,10,1,0,0,6
2266,3,1,39,6,1,174
2266,3,2,121,17,0,317
2266,3,3,127,8,0,402
2266,3,4,344,19,0,916
2266,3,5,226,24,0,676
2266,3,6,211,22,0,611
2266,3,7,60,4,0,187
2266,3,8,45,6,0,151
2266,3,9,203,19,0,546
2266,3,10,57,4,0,159
2266,4,1,183,19,0,334
2266,4,2,397,34,0,631
2266,4,3,448,33,0,841
2266,4,4,1284,100,1,2102
2266,4,5,834,55,1,1446
2266,4,6,719,63,1,1206
2266,4,7,266,21,0,426
2266,4,8,146,14,1,275
2266,4,9,698,59,0,1115
2266,4,10,179,14,0,327
2266,5,1,1278,135,0,1771
2266,5,2,2364,254,1,3088
2266,5,3,2491,246,0,3667
2266,5,4,5387,543,0,7735
2266,5,5,4333,412,2,6248
2266,5,6,3004,320,0,4129
2266,5,7,1312,134,0,1818
2266,5,8,781,108,0,1092
2266,5,9,3646,389,0,4737
2266,5,10,1017,115,1,1496
2267,1,1,0,0,0,15
2267,1,2,5,0,0,30
2267,1,3,8,2,0,62
2267,1,4,24,2,1,127
2267,1,5,3,0,0,79
2267,1,6,10,5,0,76
2267,1,7,5,0,0,19
2267,1,8,2,2,0,20
2267,1,9,9,0,0,77
2267,1,10,3,0,0,21
2267,2,1,0,0,0,5
2267,2,2,2,0,0,10
2267,2,3,5,0,0,12
2267,2,4,14,3,0,60
2267,2,5,5,0,0,40
2267,2,6,7,1,0,37
2267,2,7,4,1,0,12
2267,2,8,1,1,0,15
2267,2,9,9,2,1,22
2267,2,10,1,0,0,12
2267,3,1,42,5,0,153
2267,3,2,124,14,0,307
2267,3,3,127,12,0,430
2267,3,4,370,29,0,1013
2267,3,5,243,22,0,688
2267,3,6,245,21,0,647
2267,3,7,64,4,0,185
2267,3,8,53,9,0,162
2267,3,9,210,25,0,535
2267,3,10,47,8,0,165
2267,4,1,208,12,0,375
2267,4,2,420,34,1,648
2267,4,3,468,52,0,847
2267,4,4,1249,98,0,2061
2267,4,5,898,82,0,1581
2267,4,6,699,64,0,1164
2267,4,7,253,20,0,438
2267,4,8,153,14,0,284
2267,4,9,690,66,0,1061
2267,4,10,170,16,0,329
2267,5,1,1290,130,0,1852
2267,5,2,2414,227,2,3127
2267,5,3,2546,272,1,3744
2267,5,4,5433,540,2,7899
2267,5,5,4373,424,1,6304
2267,5,6,3004,335,0,4089
2267,5,7,1266,123,0,1778
2267,5,8,739,95,1,1063
2267,5,9,3673,363,1,4793
2267,5,10,990,93,0,1436
2268,1,1,3,0,0,16
2268,1,2,11,0,0,38
2268,1,3,9,0,0,67
2268,1,4,21,0,0,137
2268,1,5,18,1,0,100
2268,1,6,13,0,0,101
2268,1,7,2,1,0,22
2268,1,8,3,1,0,24
2268,1,9,11,2,0,77
2268,1,10,0,0,0,18
2268,2,1,1,0,0,4
2268,2,2,6,1,0,10
2268,2,3,6,0,0,19
2268,2,4,10,1,0,43
2268,2,5,9,3,0,44
2268,2,6,10,1,0,37
2268,2,7,0,0,0,8
2268,2,8,1,0,0,10
2268,2,9,12,2,0,33
2268,2,10,1,0,0,10
2268,3,1,43,6,0,158
2268,3,2,139,14,0,307
2268,3,3,137,7,0,411
2268,3,4,362,29,0,989
2268,3,5,234,28,0,668
2268,3,6,204,23,0,560
2268,3,7,71,7,1,176
2268,3,8,53,6,0,167
2268,3,9,248,27,0,600
2268,3,10,46,2,0,153
2268,4,1,192,14,0,357
2268,4,2,364,36,0,597
2268,4,3,463,46,0,842
2268,4,4,1277,115,1,2209
2268,4,5,812,65,0,1480
2268,4,6,706,70,0,1182
2268,4,7,231,23,0,415
2268,4,8,163,15,0,297
2268,4,9,703,59,0,1128
2268,4,10,153,11,1,340
2268,5,1,1249,148,0,1773
2268,5,2,2248,245,0,2938
2268,5,3,2466,232,0,3662
2268,5,4,5351,520,0,7865
2268,5,5,4259,413,1,6164
2268,5,6,2894,320,1,3974
2268,5,7,1276,164,1,1785
2268,5,8,730,84,0,1080
2268,5,9,3506,331,0,4639
2268,5,10,1007,89,0,1498
2269,1,1,1,0,0,17
2269,1,2,5,0,0,31
2269,1,3,6,2,0,49
2269,1,4,12,1,0,125
2269,1,5,10,0,0,98
2269,1,6,13,2,0,75
2269,1,7,3,0,0,22
2269,1,8,4,0,0,25
2269,1,9,21,3,0,94
2269,1,10,2,1,0,27
2269,2,1,1,0,0,6
2269,2,2,10,0,0,16
2269,2,3,2,0,0,11
2269,2,4,14,1,0,58
2269,2,5,6,0,0,35
2269,2,6,5,0,0,29
2269,2,7,2,1,0,7
2269,2,8,3,0,0,10
2269,2,9,4,1,0,27
2269,2,10,1,0,0,6
2269,3,1,49,9,0,168
2269,3,2,112,10,1,287
2269,3,3,140,11,0,410
2269,3,4,371,33,0,987
2269,3,5,217,19,0,678
2269,3,6,214,21,0,611
2269,3,7,64,6,0,190
2269,3,8,54,4,0,159
2269,3,9,217,21,0,564
2269,3,10,48,2,0,169
2269,4,1,198,21,0,356
2269,4,2,406,38,0,624
2269,4,3,439,35,0,857
2269,4,4,1228,95,1,2127
2269,4,5,840,58,0,1471
2269,4,6,688,64,0,1137
2269,4,7,225,25,1,400
2269,4,8,175,18,0,304
2269,4,9,728,79,0,1139
2269,4,10,189,15,0,346
2269,5,1,1244,170,0,1802
2269,5,2,2312,267,1,3008
2269,5,3,2444,244,0,3693
2269,5,4,5469,548,0,7890
2269,5,5,4258,412,0,6186
2269,5,6,2799,288,0,3864
2269,5,7,1263,141,0,1807
2269,5,8,777,77,0,1115
2269,5,9,3474,369,0,4563
2269,5,10,1015,99,0,1500
2270,1,1,4,0,0,17
2270,1,2,9,0,0,39
2270,1,3,8,0,0,46
2270,1,4,18,0,0,134
2270,1,5,14,3,0,92
2270,1,6,10,0,0,87
2270,1,7,6,0,0,30
2270,1,8,4,0,0,24
2270,1,9,15,1,0,65
2270,1,10,1,0,0,14
2270,2,1,1,0,0,7
2270,2,2,2,0,0,19
2270,2,3,6,2,0,20
2270,2,4,18,1,0,67
2270,2,5,11,2,0,33
2270,2,6,9,1,0,38
2270,2,7,6,0,0,8
2270,2,8,5,1,0,14
2270,2,9,8,0,0,27
2270,2,10,1,0,0,11
2270,3,1,42,3,0,156
2270,3,2,106,7,0,295
2270,3,3,145,12,0,420
2270,3,4,361,26,0,945
2270,3,5,225,21,0,685
2270,3,6,224,20,0,632
2270,3,7,71,4,0,193
2270,3,8,58,4,0,166
2270,3,9,238,18,0,579
2270,3,10,45,4,0,167
2270,4,1,185,12,0,352
2270,4,2,429,34,0,669
2270,4,3,469,27,0,865
2270,4,4,1245,101,0,2098
2270,4,5,826,63,0,1442
2270,4,6,711,57,0,1153
2270,4,7,232,15,0,403
2270,4,8,168,13,0,292
2270,4,9,727,64,0,1159
2270,4,10,178,7,0,323
2270,5,1,1289,166,1,1845
2270,5,2,2250,238,0,2969
2270,5,3,2591,277,0,3786
2270,5,4,5334,511,1,7733
2270,5,5,4358,419,1,6272
2270,5,6,2772,305,0,3984
2270,5,7,1290,149,2,1822
2270,5,8,754,80,0,1078
2270,5,9,3492,358,1,4634
2270,5,10,999,98,0,1458
2271,1,1,1,0,0,15
2271,1,2,5,2,1,37
2271,1,3,7,0,0,54
2271,1,4,14,2,0,114
2271,1,5,8,1,0,75
2271,1,6,12,1,0,88
2271,1,7,6,1,0,32
2271,1,8,0,0,0,20
2271,1,9,9,0,0,53
2271,1,10,2,0,0,17
2271,2,1,3,0,0,8
2271,2,2,6,1,0,18
2271,2,3,4,1,0,13
2271,2,4,12,2,0,58
2271,2,5,4,0,0,38
2271,2,6,11,1,0,30
2271,2,7,4,0,0,9
2271,2,8,2,0,0,10
2271,2,9,5,0,0,22
2271,2,10,2,0,0,7
2271,3,1,44,3,0,187
2271,3,2,124,17,0,319
2271,3,3,152,13,0,445
2271,3,4,371,34,0,1021
2271,3,5,246,23,0,681
2271,3,6,257,23,0,665
2271,3,7,64,6,0,182
2271,3,8,47,1,0,147
2271,3,9,214,22,0,547
2271,3,10,55,4,0,182
2271,4,1,221,16,1,374
2271,4,2,386,39,1,612
2271,4,3,472,40,0,863
2271,4,4,1245,109,0,2102
2271,4,5,820,55,1,1452
2271,4,6,673,53,0,1149
2271,4,7,246,21,0,440
2271,4,8,148,17,0,269
2271,4,9,683,56,0,1058
2271,4,10,184,18,0,352
2271,5,1,1326,156,0,1871
2271,5,2,2318,218,0,3041
2271,5,3,2518,261,0,3715
2271,5,4,5517,522,1,7936
2271,5,5,4236,442,0,6165
2271,5,6,2841,288,0,3862
2271,5,7,1286,127,0,1822
2271,5,8,726,72,0,1069
2271,5,9,3317,338,1,4377
2271,5,10,1016,88,1,1431
2272,1,1,3,0,0,20
2272,1,2,1,0,0,43
2272,1,3,5,0,0,49
2272,1,4,21,1,0,120
2272,1,5,9,1,0,96
2272,1,6,7,0,0,63
2272,1,7,3,0,0,22
2272,1,8,4,0,0,28
2272,1,9,15,2,1,64
2272,1,10,0,0,0,20
2272,2,1,2,0,0,12
2272,2,2,2,0,0,11
2272,2,3,4,2,0,17
2272,2,4,8,1,0,44
2272,2,5,6,0,0,24
2272,2,6,9,1,0,30
2272,2,7,2,0,0,4
2272,2,8,2,0,0,16
2272,2,9,4,0,0,27
2272,2,10,1,0,0,10
2272,3,1,47,3,0,165
2272,3,2,118,6,0,297
2272,3,3,127,11,0,373
2272,3,4,373,24,0,973
2272,3,5,222,16,1,680
2272,3,6,225,27,0,620
2272,3,7,74,2,0,198
2272,3,8,36,3,0,153
2272,3,9,198,16,0,529
2272,3,10,51,4,0,159
2272,4,1,203,12,0,360
2272,4,2,387,35,0,624
2272,4,3,454,43,0,856
2272,4,4,1263,107,2,2124
2272,4,5,786,56,0,1465
2272,4,6,710,57,0,1212
2272,4,7,265,14,0,447
2272,4,8,138,8,0,254
2272,4,9,685,58,1,1087
2272,4,10,168,14,0,339
2272,5,1,1292,150,0,1802
2272,5,2,2338,227,0,3047
2272,5,3,2507,274,0,3626
2272,5,4,5395,506,0,7842
2272,5,5,4460,442,2,6405
2272,5,6,2996,285,0,4086
2272,5,7,1284,137,0,1829
2272,5,8,751,73,0,1084
2272,5,9,3421,340,0,4531
2272,5,10,1001,88,0,1486
2273,1,1,2,0,0,13
2273,1,2,6,0,0,36
2273,1,3,4,0,0,59
2273,1,4,15,1,0,129
2273,1,5,10,2,0,90
2273,1,6,10,0,0,89
2273,1,7,1,0,0,21
2273,1,8,4,0,0,29
2273,1,9,8,1,0,61
2273,1,10,3,0,0,25
2273,2,1,1,0,0,5
2273,2,2,3,0,0,10
2273,2,3,5,1,0,17
2273,2,4,11,0,0,51
2273,2,5,7,0,0,36
2273,2,6,4,1,0,28
2273,2,7,5,0,0,17
2273,2,8,3,0,0,11
2273,2,9,11,0,0,22
2273,2,10,2,0,0,8
2273,3,1,56,6,0,158
2273,3,2,106,9,0,293
2273,3,3,118,14,0,388
2273,3,4,323,25,0,901
2273,3,5,257,23,0,690
2273,3,6,214,19,0,610
2273,3,7,66,10,0,196
2273,3,8,42,3,0,155
2273,3,9,203,19,0,529
2273,3,10,39,5,0,144
2273,4,1,202,18,0,357
2273,4,2,410,34,0,641
2273,4,3,459,35,1,884
2273,4,4,1214,116,1,2036
2273,4,5,801,54,0,1451
2273,4,6,675,50,0,1170
2273,4,7,221,18,0,391
2273,4,8,142,11,0,276
2273,4,9,716,57,0,1097
2273,4,10,168,19,0,327
2273,5,1,1294,139,0,1798
2273,5,2,2257,225,0,2994
2273,5,3,2442,238,0,3607
2273,5,4,5326,520,0,7804
2273,5,5,4271,429,0,6255
2273,5,6,2913,301,1,4030
2273,5,7,1291,119,0,1815
2273,5,8,732,75,0,1119
2273,5,9,3317,336,0,4422
2273,5,10,961,86,0,1469
2274,1,1,3,0,0,17
2274,1,2,8,1,0,36
2274,1,3,6,1,0,53
2274,1,4,18,2,0,110
2274,1,5,14,2,0,101
2274,1,6,6,1,0,65
2274,1,7,5,0,0,20
2274,1,8,4,1,0,21
2274,1,9,18,1,0,79
2274,1,10,5,0,0,20
2274,2,1,1,0,0,6
2274,2,2,3,0,0,9
2274,2,3,5,0,0,18
2274,2,4,14,1,0,50
2274,2,5,7,0,0,38
2274,2,6,7,1,0,30
2274,2,7,0,0,0,8
2274,2,8,0,0,0,6
2274,2,9,7,0,0,32
2274,2,10,1,0,0,5
2274,3,1,72,6,0,189
2274,3,2,122,12,0,275
2274,3,3,125,10,0,371
2274,3,4,360,28,1,997
2274,3,5,260,23,1,724
2274,3,6,229,23,0,644
2274,3,7,62,2,0,178
2274,3,8,52,5,0,158
2274,3,9,214,19,0,574
2274,3,10,56,2,0,152
2274,4,1,204,19,0,344
2274,4,2,411,29,0,647
2274,4,3,471,34,0,857
2274,4,4,1234,85,1,2129
2274,4,5,785,69,0,1436
2274,4,6,676,47,0,1157
2274,4,7,245,16,0,422
2274,4,8,149,14,0,274
2274,4,9,723,64,1,1119
2274,4,10,144,14,0,298
2274,5,1,1260,111,0,1775
2274,5,2,2330,237,0,3056
2274,5,3,2536,249,0,3688
2274,5,4,5259,497,0,7617
2274,5,5,4363,445,0,6282
2274,5,6,2776,261,0,3861
2274,5,7,1246,128,0,1795
2274,5,8,787,58,0,1125
2274,5,9,3368,335,0,4540
2274,5,10,982,79,0,1423
2275,1,1,3,0,0,18
2275,1,2,5,0,0,35
2275,1,3,5,0,0,51
2275,1,4,16,1,0,129
2275,1,5,9,0,0,93
2275,1,6,11,1,0,93
2275,1,7,5,0,0,16
2275,1,8,5,0,0,25
2275,1,9,10,1,0,67
2275,1,10,3,1,0,22
2275,2,1,3,0,0,6
2275,2,2,3,0,0,12
2275,2,3,5,1,0,20
2275,2,4,7,1,0,39
2275,2,5,8,1,0,38
2275,2,6,8,2,0,39
2275,2,7,1,0,0,14
2275,2,8,1,0,0,10
2275,2,9,5,1,0,29
2275,2,10,1,0,0,9
2275,3,1,48,4,0,167
2275,3,2,105,5,0,283
2275,3,3,126,9,0,413
2275,3,4,369,27,0,997
2275,3,5,236,26,0,721
2275,3,6,210,22,0,621
2275,3,7,60,6,0,185
2275,3,8,29,2,0,134
2275,3,9,206,13,0,560
2275,3,10,46,3,0,162
2275,4,1,173,11,0,334
2275,4,2,419,43,0,647
2275,4,3,463,30,0,850
2275,4,4,1186,88,0,2108
2275,4,5,800,71,0,1491
2275,4,6,672,46,0,1158
2275,4,7,227,17,0,395
2275,4,8,154,14,0,292
2275,4,9,700,66,0,1108
2275,4,10,185,13,1,346
2275,5,1,1209,135,0,1738
2275,5,2,2289,213,0,2988
2275,5,3,2395,227,0,3574
2275,5,4,5255,546,2,7706
2275,5,5,4210,427,1,6144
2275,5,6,2829,281,0,3974
2275,5,7,1277,122,0,1800
2275,5,8,738,75,0,1078
2275,5,9,3231,330,0,4380
2275,5,10,925,75,0,1333
2276,1,1,2,0,0,14
2276,1,2,5,0,0,37
2276,1,3,4,0,0,49
2276,1,4,21,2,0,127
2276,1,5,18,3,1,94
2276,1,6,10,1,1,84
2276,1,7,6,2,0,29
2276,1,8,3,0,0,18
2276,1,9,14,1,0,72
2276,1,10,3,1,0,26
2276,2,1,1,0,0,7
2276,2,2,3,1,0,12
2276,2,3,3,0,0,14
2276,2,4,7,0,0,40
2276,2,5,4,0,0,32
2276,2,6,6,1,0,35
2276,2,7,4,1,0,11
2276,2,8,0,0,0,3
2276,2,9,4,0,0,23
2276,2,10,2,0,0,5
2276,3,1,39,4,0,176
2276,3,2,106,5,0,277
2276,3,3,142,12,0,451
2276,3,4,367,29,0,966
2276,3,5,237,20,0,695
2276,3,6,232,23,0,596
2276,3,7,65,4,1,185
2276,3,8,44,6,0,156
2276,3,9,203,24,0,553
2276,3,10,36,3,0,139
2276,4,1,164,13,0,318
2276,4,2,396,31,0,620
2276,4,3,479,47,0,865
2276,4,4,1202,92,0,2067
2276,4,5,774,61,0,1425
2276,4,6,708,50,0,1147
2276,4,7,255,15,0,460
2276,4,8,123,12,0,254
2276,4,9,685,50,0,1104
2276,4,10,174,12,0,342
2276,5,1,1198,140,0,1737
2276,5,2,2327,227,0,3037
2276,5,3,2454,232,0,3635
2276,5,4,5239,492,0,7675
2276,5,5,4200,417,0,6199
2276,5,6,2798,276,1,3894
2276,5,7,1230,122,1,1747
2276,5,8,720,62,1,1056
2276,5,9,3324,294,2,4416
2276,5,10,905,69,0,1362
2277,1,1,2,0,0,18
2277,1,2,12,0,0,38
2277,1,3,4,0,0,52
2277,1,4,13,1,0,130
2277,1,5,8,3,0,87
2277,1,6,10,2,1,81
2277,1,7,3,0,0,21
2277,1,8,4,0,0,21
2277,1,9,14,1,0,81
2277,1,10,3,0,0,22
2277,2,1,0,0,0,4
2277,2,2,3,0,0,17
2277,2,3,5,0,0,25
2277,2,4,14,0,0,40
2277,2,5,3,0,0,27
2277,2,6,10,1,0,34
2277,2,7,3,0,0,14
2277,2,8,1,0,0,8
2277,2,9,7,2,0,28
2277,2,10,1,0,0,11
2277,3,1,51,5,0,181
2277,3,2,99,6,0,302
2277,3,3,107,5,0,411
2277,3,4,372,35,1,958
2277,3,5,217,18,0,664
2277,3,6,215,20,0,550
2277,3,7,54,4,0,163
2277,3,8,46,4,0,152
2277,3,9,197,18,1,555
2277,3,10,53,5,0,164
2277,4,1,192,16,1,341
2277,4,2,423,36,0,653
2277,4,3,524,49,0,924
2277,4,4,1253,106,0,2085
2277,4,5,843,73,0,1439
2277,4,6,701,56,0,1156
2277,4,7,225,13,0,410
2277,4,8,153,8,0,277
2277,4,9,717,68,0,1142
2277,4,10,160,9,0,316
2277,5,1,1180,127,0,1714
2277,5,2,2238,232,0,2945
2277,5,3,2433,244,0,3655
2277,5,4,5322,505,1,7774
2277,5,5,4303,369,0,6266
2277,5,6,2825,269,0,3905
2277,5,7,1178,129,0,1697
2277,5,8,693,64,0,1002
2277,5,9,3478,347,0,4586
2277,5,10,963,98,1,1432
2278,1,1,0,0,0,12
2278,1,2,7,0,0,31
2278,1,3,5,1,0,45
2278,1,4,21,2,0,120
2278,1,5,20,2,0,94
2278,1,6,11,2,0,88
2278,1,7,6,2,1,32
2278,1,8,1,0,0,28
2278,1,9,10,0,0,60
2278,1,10,3,0,0,15
2278,2,1,0,0,0,2
2278,2,2,3,0,0,11
2278,2,3,2,0,0,13
2278,2,4,13,0,0,43
2278,2,5,6,2,0,32
2278,2,6,7,1,0,25
2278,2,7,0,0,0,9
2278,2,8,3,0,0,12
2278,2,9,9,0,0,28
